14/12/2021 10:40:31;38.49%
14/12/2021 10:40:32;38.49%
14/12/2021 10:40:33;38.49%
14/12/2021 10:40:34;38.49%
14/12/2021 10:40:35;38.49%
14/12/2021 10:40:36;38.49%
14/12/2021 10:40:38;38.49%
14/12/2021 10:40:39;38.49%
14/12/2021 10:40:40;38.49%
14/12/2021 10:40:41;38.49%
14/12/2021 10:40:42;38.49%
14/12/2021 10:40:43;38.49%
14/12/2021 10:40:44;38.49%
14/12/2021 10:40:45;38.49%
14/12/2021 10:40:47;38.49%
14/12/2021 10:40:48;38.49%
14/12/2021 10:40:49;38.49%
14/12/2021 10:40:50;38.49%
14/12/2021 10:40:51;38.49%
14/12/2021 10:40:52;38.49%
14/12/2021 10:40:53;38.49%
14/12/2021 10:40:55;38.49%
14/12/2021 10:40:56;38.49%
14/12/2021 10:40:57;38.49%
14/12/2021 10:40:58;0.5%
14/12/2021 10:40:59;12.22%
14/12/2021 10:41:00;22.47%
14/12/2021 10:41:01;22.47%
14/12/2021 10:41:03;22.47%
14/12/2021 10:41:04;22.47%
14/12/2021 10:41:05;22.47%
14/12/2021 10:41:06;0.5%
14/12/2021 10:41:07;12.22%
14/12/2021 10:41:08;22.47%
14/12/2021 10:41:09;31.07%
14/12/2021 10:41:11;31.07%
14/12/2021 10:41:12;31.07%
14/12/2021 10:41:13;31.07%
14/12/2021 10:41:14;36.93%
14/12/2021 10:41:15;46.3%
14/12/2021 10:41:16;49.82%
14/12/2021 10:41:17;53.04%
14/12/2021 10:41:18;55.38%
14/12/2021 10:41:20;57.73%
14/12/2021 10:41:21;61.24%
14/12/2021 10:41:22;62.41%
14/12/2021 10:41:23;63.59%
14/12/2021 10:41:24;64.76%
14/12/2021 10:41:25;65.54%
14/12/2021 10:41:26;67.1%
14/12/2021 10:41:28;67.49%
14/12/2021 10:41:29;67.88%
14/12/2021 10:41:30;68.27%
14/12/2021 10:41:31;68.66%
14/12/2021 10:41:32;68.66%
14/12/2021 10:41:33;69.05%
14/12/2021 10:41:35;69.45%
14/12/2021 10:41:36;69.45%
14/12/2021 10:41:37;69.45%
14/12/2021 10:41:38;69.84%
14/12/2021 10:41:39;69.84%
14/12/2021 10:41:40;69.84%
14/12/2021 10:41:41;69.84%
14/12/2021 10:41:43;69.84%
14/12/2021 10:41:44;69.84%
14/12/2021 10:41:45;69.84%
14/12/2021 10:41:46;69.84%
14/12/2021 10:41:47;69.84%
14/12/2021 10:41:48;69.84%
14/12/2021 10:41:49;69.84%
14/12/2021 10:41:50;69.84%
14/12/2021 10:41:52;69.84%
14/12/2021 10:41:53;0.5%
14/12/2021 10:41:54;0.5%
14/12/2021 10:41:55;12.22%
14/12/2021 10:41:56;12.22%
14/12/2021 10:41:57;12.22%
14/12/2021 10:41:58;12.22%
14/12/2021 10:42:00;21.3%
14/12/2021 10:42:01;34.97%
14/12/2021 10:42:02;40.44%
14/12/2021 10:42:03;45.13%
14/12/2021 10:42:04;48.64%
14/12/2021 10:42:05;52.26%
14/12/2021 10:42:07;57.34%
14/12/2021 10:42:08;59.29%
14/12/2021 10:42:09;61.24%
14/12/2021 10:42:10;62.8%
14/12/2021 10:42:11;63.98%
14/12/2021 10:42:12;65.93%
14/12/2021 10:42:13;66.71%
14/12/2021 10:42:14;66.71%
14/12/2021 10:42:16;67.1%
14/12/2021 10:42:17;67.88%
14/12/2021 10:42:18;68.66%
14/12/2021 10:42:19;69.05%
14/12/2021 10:42:20;69.45%
14/12/2021 10:42:21;69.45%
14/12/2021 10:42:23;69.84%
14/12/2021 10:42:24;69.84%
14/12/2021 10:42:25;70.23%
14/12/2021 10:42:26;70.23%
14/12/2021 10:42:27;70.23%
14/12/2021 10:42:28;70.62%
14/12/2021 10:42:29;70.62%
14/12/2021 10:42:31;70.62%
14/12/2021 10:42:32;70.62%
14/12/2021 10:42:33;70.62%
14/12/2021 10:42:34;70.62%
14/12/2021 10:42:35;70.62%
14/12/2021 10:42:36;70.62%
14/12/2021 10:42:37;70.62%
14/12/2021 10:42:38;70.62%
14/12/2021 10:42:40;70.62%
14/12/2021 10:42:41;70.62%
14/12/2021 10:42:42;70.62%
14/12/2021 10:42:43;70.62%
14/12/2021 10:42:44;70.62%
14/12/2021 10:42:45;70.62%
14/12/2021 10:42:46;70.62%
14/12/2021 10:42:48;70.62%
14/12/2021 10:42:49;70.62%
14/12/2021 10:42:50;70.62%
14/12/2021 10:42:51;70.62%
14/12/2021 10:42:52;70.62%
14/12/2021 10:42:53;70.62%
14/12/2021 10:42:54;70.62%
14/12/2021 10:42:55;70.62%
14/12/2021 10:42:57;70.62%
14/12/2021 10:42:58;70.62%
14/12/2021 10:42:59;70.62%
14/12/2021 10:43:00;70.62%
14/12/2021 10:43:01;70.62%
14/12/2021 10:43:02;70.62%
14/12/2021 10:43:03;70.62%
14/12/2021 10:43:05;70.62%
14/12/2021 10:43:06;70.62%
14/12/2021 10:43:07;70.62%
14/12/2021 10:43:08;70.62%
14/12/2021 10:43:09;70.62%
14/12/2021 10:43:10;70.62%
14/12/2021 10:43:12;70.62%
14/12/2021 10:43:13;70.62%
14/12/2021 10:43:14;70.62%
14/12/2021 10:43:15;70.62%
14/12/2021 10:43:16;70.62%
14/12/2021 10:43:17;70.62%
14/12/2021 10:43:19;70.62%
14/12/2021 10:43:20;70.62%
14/12/2021 10:43:22;70.62%
14/12/2021 10:43:23;70.62%
14/12/2021 10:43:24;70.62%
14/12/2021 10:43:25;70.62%
14/12/2021 10:43:26;70.62%
14/12/2021 10:43:27;70.62%
14/12/2021 10:43:28;70.62%
14/12/2021 10:43:29;70.62%
14/12/2021 10:43:31;70.62%
14/12/2021 10:43:32;70.62%
14/12/2021 10:43:33;70.62%
14/12/2021 10:43:34;70.62%
14/12/2021 10:43:35;70.23%
14/12/2021 10:43:36;70.23%
14/12/2021 10:43:37;70.23%
14/12/2021 10:43:39;70.23%
14/12/2021 10:43:40;70.23%
14/12/2021 10:43:41;70.23%
14/12/2021 10:43:42;70.23%
14/12/2021 10:43:43;70.23%
14/12/2021 10:43:44;70.23%
14/12/2021 10:43:45;70.23%
14/12/2021 10:43:47;70.23%
14/12/2021 10:43:48;70.23%
14/12/2021 10:43:49;70.23%
14/12/2021 10:43:50;70.23%
14/12/2021 10:43:52;70.23%
14/12/2021 10:43:53;70.23%
14/12/2021 10:43:54;70.23%
14/12/2021 10:43:56;70.23%
14/12/2021 10:43:57;70.23%
14/12/2021 10:43:58;70.23%
14/12/2021 10:43:59;70.23%
14/12/2021 10:44:00;70.23%
14/12/2021 10:44:01;70.23%
14/12/2021 10:44:02;70.23%
14/12/2021 10:44:04;70.23%
14/12/2021 10:44:05;70.23%
14/12/2021 10:44:06;70.23%
14/12/2021 10:44:07;70.23%
14/12/2021 10:44:08;70.23%
14/12/2021 10:44:09;70.23%
14/12/2021 10:44:10;70.23%
14/12/2021 10:44:12;70.23%
14/12/2021 10:44:13;70.23%
14/12/2021 10:44:14;70.23%
14/12/2021 10:44:15;70.23%
14/12/2021 10:44:16;70.23%
14/12/2021 10:44:17;70.23%
14/12/2021 10:44:18;70.23%
14/12/2021 10:44:19;70.23%
14/12/2021 10:44:21;70.23%
14/12/2021 10:44:22;70.23%
14/12/2021 10:44:23;70.23%
14/12/2021 10:44:24;70.23%
14/12/2021 10:44:25;70.23%
14/12/2021 10:44:26;70.23%
14/12/2021 10:44:27;70.23%
14/12/2021 10:44:28;70.23%
14/12/2021 10:44:30;70.23%
14/12/2021 10:44:31;70.23%
14/12/2021 10:44:32;70.62%
14/12/2021 10:44:33;70.62%
14/12/2021 10:44:34;70.62%
14/12/2021 10:44:35;70.62%
14/12/2021 10:44:36;70.62%
14/12/2021 10:44:38;70.62%
14/12/2021 10:44:39;70.62%
14/12/2021 10:44:40;70.62%
14/12/2021 10:44:41;70.62%
14/12/2021 10:44:42;70.62%
14/12/2021 10:44:43;70.62%
14/12/2021 10:44:44;70.62%
14/12/2021 10:44:46;70.62%
14/12/2021 10:44:47;70.62%
14/12/2021 10:44:48;70.62%
14/12/2021 10:44:49;70.62%
14/12/2021 10:44:50;70.62%
14/12/2021 10:44:51;70.62%
14/12/2021 10:44:52;70.62%
14/12/2021 10:44:54;70.62%
14/12/2021 10:44:55;70.62%
14/12/2021 10:44:56;70.62%
14/12/2021 10:44:57;70.62%
14/12/2021 10:44:58;70.62%
14/12/2021 10:44:59;70.62%
14/12/2021 10:45:00;70.62%
14/12/2021 10:45:02;70.62%
14/12/2021 10:45:03;70.62%
14/12/2021 10:45:04;70.62%
14/12/2021 10:45:05;70.62%
14/12/2021 10:45:06;70.62%
14/12/2021 10:45:07;70.62%
14/12/2021 10:45:08;70.62%
14/12/2021 10:45:09;70.62%
14/12/2021 10:45:11;70.62%
14/12/2021 10:45:12;70.62%
14/12/2021 10:45:13;70.62%
14/12/2021 10:45:14;70.62%
14/12/2021 10:45:15;70.62%
14/12/2021 10:45:16;70.62%
14/12/2021 10:45:17;70.62%
14/12/2021 10:45:19;70.62%
14/12/2021 10:45:20;70.62%
14/12/2021 10:45:21;70.62%
14/12/2021 10:45:22;70.62%
14/12/2021 10:45:23;70.62%
14/12/2021 10:45:24;70.62%
14/12/2021 10:45:25;70.62%
14/12/2021 10:45:26;70.62%
14/12/2021 10:45:27;70.62%
14/12/2021 10:45:29;71.01%
14/12/2021 10:45:30;71.01%
14/12/2021 10:45:31;71.01%
14/12/2021 10:45:32;71.01%
14/12/2021 10:45:33;71.01%
14/12/2021 10:45:34;71.01%
14/12/2021 10:45:36;71.01%
14/12/2021 10:45:37;71.01%
14/12/2021 10:45:38;71.01%
14/12/2021 10:45:39;71.01%
14/12/2021 10:45:40;71.01%
14/12/2021 10:45:41;71.01%
14/12/2021 10:45:42;71.01%
14/12/2021 10:45:44;71.01%
14/12/2021 10:45:45;71.01%
14/12/2021 10:45:46;71.01%
14/12/2021 10:45:47;71.01%
14/12/2021 10:45:48;71.01%
14/12/2021 10:45:49;71.01%
14/12/2021 10:45:50;71.01%
14/12/2021 10:45:51;71.01%
14/12/2021 10:45:53;71.01%
14/12/2021 10:45:54;71.01%
14/12/2021 10:45:55;71.01%
14/12/2021 10:45:56;71.01%
14/12/2021 10:45:57;71.01%
14/12/2021 10:45:58;71.01%
14/12/2021 10:46:00;71.01%
14/12/2021 10:46:01;71.01%
14/12/2021 10:46:02;71.01%
